;Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating;name;age
701;176-64-7711;B;Mandalay;Normal;Masculino;Food and beverages;32,32;3;4,848;101,808;3/27/2019;19:11;Cartão de Crédito;96,96;4,761,904,762;4,848;4,3;Luiz Miguel da Paz;60
702;191-29-0321;B;Mandalay;Member;Feminino;Fashion accessories;19,77;10;9,885;207,585;2/27/2019;18:57;Cartão de Crédito;197,7;4,761,904,762;9,885;5,0;Nina Alves;35
703;729-06-2010;B;Mandalay;Member;Masculino;Saúde e beleza;80,47;9;362,115;7,604,415;1/6/2019;11:18;Dinheiro;724,23;4,761,904,762;362,115;9,2;Milena Melo;28
704;640-48-5028;B;Mandalay;Member;Feminino;Casa e estilo de vida;88,39;9;397,755;8,352,855;3/2/2019;12:40;Dinheiro;795,51;4,761,904,762;397,755;6,3;Yago Azevedo;63
705;186-79-9562;B;Mandalay;Normal;Masculino;Saúde e beleza;71,77;7;251,195;5,275,095;3/29/2019;14:06;Dinheiro;502,39;4,761,904,762;251,195;8,9;Isabella Pereira;59
706;834-45-5519;B;Mandalay;Normal;Feminino;Acessórios eletrônicos;43,0;4;8,6;180,6;1/31/2019;20:48;pix;172,0;4,761,904,762;8,6;7,6;Apollo Machado;67
707;162-65-8559;C;Naypyitaw;Member;Masculino;Food and beverages;68,98;1;3,449;72,429;1/21/2019;20:13;Dinheiro;68,98;4,761,904,762;3,449;4,8;Henry Dias;70
708;760-27-5490;C;Naypyitaw;Normal;Masculino;Fashion accessories;15,62;8;6,248;131,208;1/20/2019;20:37;pix;124,96;4,761,904,762;6,248;9,1;Srta. Alice Nascimento;33
709;445-30-9252;A;Yangon;Normal;Masculino;Sports and travel;25,7;3;3,855;80,955;1/17/2019;17:59;pix;77,1;4,761,904,762;3,855;6,1;Luara Ferreira;66
710;786-94-2700;A;Yangon;Member;Masculino;Food and beverages;80,62;6;24,186;507,906;2/28/2019;20:18;Dinheiro;483,72;4,761,904,762;24,186;9,1;Ana Luiza Freitas;70
711;728-88-7867;C;Naypyitaw;Member;Feminino;Casa e estilo de vida;75,53;4;15,106;317,226;3/19/2019;15:52;pix;302,12;4,761,904,762;15,106;8,3;Fernando Vieira;47
712;183-21-3799;C;Naypyitaw;Normal;Feminino;Acessórios eletrônicos;77,63;9;349,335;7,336,035;2/19/2019;15:14;pix;698,67;4,761,904,762;349,335;7,2;Benício Montenegro;47
713;268-20-3585;C;Naypyitaw;Normal;Feminino;Saúde e beleza;13,85;9;62,325;1,308,825;2/4/2019;12:50;pix;124,65;4,761,904,762;62,325;6,0;Brayan Borges;40
714;735-32-9839;C;Naypyitaw;Member;Masculino;Fashion accessories;98,7;8;39,48;829,08;1/31/2019;10:36;pix;789,6;4,761,904,762;39,48;8,5;Eloá Porto;29
715;258-92-7466;A;Yangon;Normal;Feminino;Saúde e beleza;35,68;5;8,92;187,32;2/6/2019;18:33;Cartão de Crédito;178,4;4,761,904,762;8,92;6,6;Gustavo Henrique Lopes;50
716;857-16-3520;A;Yangon;Member;Feminino;Fashion accessories;71,46;7;25,011;525,231;3/28/2019;16:06;pix;500,22;4,761,904,762;25,011;4,5;Olívia Jesus;19
717;482-17-1179;A;Yangon;Member;Masculino;Acessórios eletrônicos;11,94;3;1,791;37,611;1/19/2019;12:47;Cartão de Crédito;35,82;4,761,904,762;1,791;8,1;Sr. Davi Miguel Vasconcelos;55
718;788-21-5741;A;Yangon;Normal;Masculino;Fashion accessories;45,38;3;6,807;142,947;2/17/2019;13:34;Cartão de Crédito;136,14;4,761,904,762;6,807;7,2;Liz Novais;37
719;821-14-9046;B;Mandalay;Member;Feminino;Fashion accessories;17,48;6;5,244;110,124;1/18/2019;15:04;Cartão de Crédito;104,88;4,761,904,762;5,244;6,1;Heloisa Aparecida;61
720;418-05-0656;B;Mandalay;Normal;Feminino;Fashion accessories;25,56;7;8,946;187,866;2/2/2019;20:42;Dinheiro;178,92;4,761,904,762;8,946;7,1;Dom da Mata;28
721;678-79-0726;C;Naypyitaw;Member;Feminino;Sports and travel;90,63;9;407,835;8,564,535;1/18/2019;15:28;Dinheiro;815,67;4,761,904,762;407,835;5,1;Manuela Sá;22
722;776-68-1096;B;Mandalay;Normal;Masculino;Casa e estilo de vida;44,12;3;6,618;138,978;3/18/2019;13:45;Cartão de Crédito;132,36;4,761,904,762;6,618;7,9;Dra. Fernanda Abreu;19
723;592-46-1692;C;Naypyitaw;Member;Feminino;Food and beverages;36,77;7;128,695;2,702,595;1/11/2019;20:10;Dinheiro;257,39;4,761,904,762;128,695;7,4;Ísis Gonçalves;64
724;434-35-9162;B;Mandalay;Member;Masculino;Food and beverages;23,34;4;4,668;98,028;2/4/2019;18:53;pix;93,36;4,761,904,762;4,668;7,4;Julia Marques;19
725;149-14-0304;C;Naypyitaw;Member;Feminino;Saúde e beleza;28,5;8;11,4;239,4;2/6/2019;14:24;Dinheiro;228,0;4,761,904,762;11,4;6,6;Henry da Cruz;37
726;442-44-6497;C;Naypyitaw;Member;Masculino;Casa e estilo de vida;55,57;3;83,355;1,750,455;1/8/2019;11:42;Cartão de Crédito;166,71;4,761,904,762;83,355;5,9;Henry Aparecida;57
727;174-64-0215;B;Mandalay;Normal;Masculino;Sports and travel;69,74;10;34,87;732,27;3/5/2019;17:49;Cartão de Crédito;697,4;4,761,904,762;34,87;8,9;Guilherme da Cruz;37
728;210-74-9613;C;Naypyitaw;Normal;Masculino;Fashion accessories;97,26;4;19,452;408,492;3/16/2019;15:33;pix;389,04;4,761,904,762;19,452;6,8;Liz Novais;37
729;299-29-0180;B;Mandalay;Member;Feminino;Casa e estilo de vida;52,18;7;18,263;383,523;3/9/2019;10:54;Dinheiro;365,26;4,761,904,762;18,263;9,3;Paulo Fogaça;54
730;247-11-2470;A;Yangon;Member;Feminino;Fashion accessories;22,32;4;4,464;93,744;3/1/2019;16:23;Cartão de Crédito;89,28;4,761,904,762;4,464;4,4;Ana Cecília Borges;31
731;635-28-5728;A;Yangon;Normal;Masculino;Saúde e beleza;56,0;3;8,4;176,4;2/28/2019;19:33;pix;168,0;4,761,904,762;8,4;4,8;Sr. Dom Pinto;65
732;756-49-0168;A;Yangon;Member;Masculino;Fashion accessories;19,7;1;0,985;20,685;2/8/2019;11:39;pix;19,7;4,761,904,762;0,985;9,5;Luiz Fernando da Cruz;65
733;438-23-1242;B;Mandalay;Normal;Masculino;Acessórios eletrônicos;75,88;7;26,558;557,718;1/24/2019;10:38;pix;531,16;4,761,904,762;26,558;8,9;Vitor Hugo Vasconcelos;48
734;238-45-6950;B;Mandalay;Member;Masculino;Food and beverages;53,72;1;2,686;56,406;3/1/2019;20:03;pix;53,72;4,761,904,762;2,686;6,4;Bianca da Luz;49
735;607-65-2441;C;Naypyitaw;Member;Masculino;Saúde e beleza;81,95;10;40,975;860,475;3/10/2019;12:39;Cartão de Crédito;819,5;4,761,904,762;40,975;6,0;Lunna Guerra;31
736;386-27-7606;C;Naypyitaw;Member;Feminino;Casa e estilo de vida;81,2;7;28,42;596,82;3/23/2019;15:59;Cartão de Crédito;568,4;4,761,904,762;28,42;8,1;Srta. Clara Rodrigues;65
737;137-63-5492;C;Naypyitaw;Normal;Masculino;Acessórios eletrônicos;58,76;10;29,38;616,98;1/29/2019;14:26;pix;587,6;4,761,904,762;29,38;9,0;Sarah Sampaio;41
738;197-77-7132;B;Mandalay;Member;Masculino;Acessórios eletrônicos;91,56;8;36,624;769,104;1/12/2019;18:22;pix;732,48;4,761,904,762;36,624;6,0;Eloá Mendes;52
739;805-86-0265;A;Yangon;Normal;Masculino;Casa e estilo de vida;93,96;9;42,282;887,922;3/20/2019;11:32;Dinheiro;845,64;4,761,904,762;42,282;9,8;Srta. Maria Flor Pereira;30
740;733-29-1227;C;Naypyitaw;Normal;Masculino;Casa e estilo de vida;55,61;7;194,635;4,087,335;3/23/2019;12:41;Dinheiro;389,27;4,761,904,762;194,635;8,5;Apollo Machado;67
741;451-73-2711;C;Naypyitaw;Normal;Masculino;Food and beverages;84,83;1;42,415;890,715;1/14/2019;15:20;pix;84,83;4,761,904,762;42,415;8,8;Brayan Borges;40
742;373-14-0504;A;Yangon;Member;Feminino;Sports and travel;71,63;2;7,163;150,423;2/12/2019;14:33;pix;143,26;4,761,904,762;7,163;8,8;Diogo Melo;31
743;546-80-2899;A;Yangon;Member;Masculino;Casa e estilo de vida;37,69;2;3,769;79,149;2/20/2019;15:29;pix;75,38;4,761,904,762;3,769;9,5;Pedro da Rocha;24
744;345-68-9016;C;Naypyitaw;Member;Feminino;Sports and travel;31,67;8;12,668;266,028;1/2/2019;16:19;Cartão de Crédito;253,36;4,761,904,762;12,668;5,6;Rafael Vieira;44
745;390-17-5806;C;Naypyitaw;Member;Feminino;Food and beverages;38,42;1;1,921;40,341;2/2/2019;16:33;Dinheiro;38,42;4,761,904,762;1,921;8,6;Bruna Monteiro;24
746;457-13-1708;B;Mandalay;Member;Masculino;Fashion accessories;65,23;10;32,615;684,915;1/8/2019;19:07;Cartão de Crédito;652,3;4,761,904,762;32,615;5,2;Fernando Vieira;47
747;664-14-2882;C;Naypyitaw;Member;Feminino;Casa e estilo de vida;10,53;5;26,325;552,825;1/30/2019;14:43;Cartão de Crédito;52,65;4,761,904,762;26,325;5,8;Fernando Vieira;47
748;487-79-6868;B;Mandalay;Member;Feminino;Casa e estilo de vida;12,29;9;55,305;1,161,405;3/26/2019;19:28;Cartão de Crédito;110,61;4,761,904,762;55,305;8,0;Rhavi Machado;21
749;314-23-4520;C;Naypyitaw;Member;Masculino;Saúde e beleza;81,23;7;284,305;5,970,405;1/15/2019;20:44;Dinheiro;568,61;4,761,904,762;284,305;9,0;Dr. Felipe Duarte;22
750;210-30-7976;B;Mandalay;Member;Feminino;Fashion accessories;22,32;4;4,464;93,744;3/14/2019;11:16;pix;89,28;4,761,904,762;4,464;4,1;Maria da Mota;24
751;585-86-8361;A;Yangon;Normal;Feminino;Food and beverages;27,28;5;6,82;143,22;2/3/2019;10:31;Cartão de Crédito;136,4;4,761,904,762;6,82;8,6;Maitê Pacheco;63
752;807-14-7833;A;Yangon;Member;Feminino;Acessórios eletrônicos;17,42;10;8,71;182,91;2/22/2019;12:30;pix;174,2;4,761,904,762;8,71;7,0;Isabella Pacheco;62
753;775-72-1988;B;Mandalay;Normal;Masculino;Casa e estilo de vida;73,28;5;18,32;384,72;1/24/2019;15:05;pix;366,4;4,761,904,762;18,32;8,4;Ana Carolina Gonçalves;50
754;288-38-3758;C;Naypyitaw;Member;Feminino;Fashion accessories;84,87;3;127,305;2,673,405;1/25/2019;18:30;pix;254,61;4,761,904,762;127,305;7,4;Alana Machado;25
755;652-43-6591;A;Yangon;Normal;Feminino;Fashion accessories;97,29;8;38,916;817,236;3/9/2019;13:18;Cartão de Crédito;778,32;4,761,904,762;38,916;6,2;Maria Julia Fernandes;61
756;785-96-0615;B;Mandalay;Member;Feminino;Acessórios eletrônicos;35,74;8;14,296;300,216;2/17/2019;15:28;pix;285,92;4,761,904,762;14,296;4,9;Eloá Mendes;52
757;406-46-7107;A;Yangon;Normal;Feminino;Casa e estilo de vida;96,52;6;28,956;608,076;1/11/2019;11:52;Dinheiro;579,12;4,761,904,762;28,956;4,5;Luara Ferreira;66
758;250-17-5703;A;Yangon;Member;Masculino;Food and beverages;18,85;10;9,425;197,925;2/27/2019;18:24;pix;188,5;4,761,904,762;9,425;5,6;Rafael Vieira;44
759;156-95-3964;A;Yangon;Normal;Feminino;Food and beverages;55,39;4;11,078;232,638;3/25/2019;15:19;pix;221,56;4,761,904,762;11,078;8,0;Otto Sampaio;65
760;842-40-8179;B;Mandalay;Member;Feminino;Food and beverages;77,2;10;38,6;810,6;2/11/2019;10:38;Cartão de Crédito;772,0;4,761,904,762;38,6;5,6;Vitor Gabriel Melo;44
761;525-09-8450;B;Mandalay;Normal;Masculino;Acessórios eletrônicos;72,13;10;36,065;757,365;1/31/2019;15:12;Cartão de Crédito;721,3;4,761,904,762;36,065;4,2;Aurora Casa Grande;51
762;410-67-1709;A;Yangon;Member;Feminino;Fashion accessories;63,88;8;25,552;536,592;1/20/2019;17:48;pix;511,04;4,761,904,762;25,552;9,9;Dr. Felipe Duarte;22
763;587-73-4862;A;Yangon;Member;Feminino;Saúde e beleza;10,69;5;26,725;561,225;3/26/2019;11:07;pix;53,45;4,761,904,762;26,725;7,6;Sr. Dom Pinto;65
764;787-87-2010;A;Yangon;Member;Masculino;Saúde e beleza;55,5;4;11,1;233,1;1/20/2019;15:48;Cartão de Crédito;222,0;4,761,904,762;11,1;6,6;Maria Eduarda Viana;24
765;593-14-4239;B;Mandalay;Normal;Feminino;Casa e estilo de vida;95,46;8;38,184;801,864;3/5/2019;19:40;pix;763,68;4,761,904,762;38,184;4,7;Enrico Santos;51
766;801-88-0346;C;Naypyitaw;Normal;Feminino;Fashion accessories;76,06;3;11,409;239,589;1/5/2019;20:30;Cartão de Crédito;228,18;4,761,904,762;11,409;9,8;Isabel Rios;63
767;388-76-2555;B;Mandalay;Normal;Masculino;Sports and travel;13,69;6;4,107;86,247;2/13/2019;13:59;Dinheiro;82,14;4,761,904,762;4,107;6,3;Emanuella Leão;70
768;711-31-1234;B;Mandalay;Normal;Feminino;Acessórios eletrônicos;95,64;4;19,128;401,688;3/16/2019;18:51;Dinheiro;382,56;4,761,904,762;19,128;7,9;Julia Marques;19
769;886-54-6089;A;Yangon;Normal;Feminino;Casa e estilo de vida;11,43;6;3,429;72,009;1/15/2019;17:24;Dinheiro;68,58;4,761,904,762;3,429;7,7;Srta. Maria Flor Pereira;30
770;707-32-7409;B;Mandalay;Member;Feminino;Sports and travel;95,54;4;19,108;401,268;2/26/2019;11:58;pix;382,16;4,761,904,762;19,108;4,5;Maria Alice Sales;58
771;759-98-4285;C;Naypyitaw;Member;Feminino;Saúde e beleza;85,87;7;300,545;6,311,445;2/27/2019;19:01;Cartão de Crédito;601,09;4,761,904,762;300,545;8,0;Henry da Cruz;37
772;201-63-8275;C;Naypyitaw;Member;Feminino;Sports and travel;67,99;7;237,965;4,997,265;2/17/2019;16:50;pix;475,93;4,761,904,762;237,965;5,7;Sra. Yasmin Rios;29
773;471-06-8611;C;Naypyitaw;Normal;Feminino;Food and beverages;52,42;1;2,621;55,041;2/6/2019;10:22;Cartão de Crédito;52,42;4,761,904,762;2,621;6,3;Pietra Garcia;48
774;200-16-5952;C;Naypyitaw;Member;Masculino;Food and beverages;65,65;2;6,565;137,865;1/17/2019;16:46;Dinheiro;131,3;4,761,904,762;6,565;6,0;Aylla Souza;35
775;120-54-2248;B;Mandalay;Normal;Feminino;Food and beverages;28,86;5;7,215;151,515;1/22/2019;18:08;Cartão de Crédito;144,3;4,761,904,762;7,215;8,0;Fernando Vieira;47
776;102-77-2261;C;Naypyitaw;Member;Masculino;Saúde e beleza;65,31;7;228,585;4,800,285;3/5/2019;18:02;Cartão de Crédito;457,17;4,761,904,762;228,585;4,2;Nina Teixeira;47
777;875-31-8302;B;Mandalay;Normal;Masculino;Sports and travel;93,38;1;4,669;98,049;1/3/2019;13:07;Dinheiro;93,38;4,761,904,762;4,669;9,6;Sophie Camargo;53
778;102-06-2002;C;Naypyitaw;Member;Masculino;Sports and travel;25,25;5;63,125;1,325,625;3/20/2019;17:52;Dinheiro;126,25;4,761,904,762;63,125;6,1;Juan Ramos;49
779;457-94-0464;B;Mandalay;Member;Masculino;Acessórios eletrônicos;87,87;9;395,415;8,303,715;1/31/2019;20:32;pix;790,83;4,761,904,762;395,415;5,6;Brayan Silveira;59
780;629-42-4133;C;Naypyitaw;Normal;Masculino;Saúde e beleza;21,8;8;8,72;183,12;2/19/2019;19:24;Dinheiro;174,4;4,761,904,762;8,72;8,3;Théo Fonseca;44
781;534-53-3526;A;Yangon;Normal;Feminino;Sports and travel;94,76;4;18,952;397,992;2/11/2019;16:06;pix;379,04;4,761,904,762;18,952;7,8;Henry Dias;70
782;307-04-2070;A;Yangon;Member;Feminino;Fashion accessories;30,62;1;1,531;32,151;2/5/2019;14:14;Cartão de Crédito;30,62;4,761,904,762;1,531;4,1;Emanuel Dias;59
783;468-99-7231;C;Naypyitaw;Normal;Feminino;Casa e estilo de vida;44,01;8;17,604;369,684;3/3/2019;17:36;Dinheiro;352,08;4,761,904,762;17,604;8,8;Brayan Borges;40
784;516-77-6464;C;Naypyitaw;Member;Feminino;Saúde e beleza;10,16;5;2,54;53,34;2/24/2019;13:08;pix;50,8;4,761,904,762;2,54;4,1;Ana Cecília Borges;31
785;404-91-5964;A;Yangon;Normal;Masculino;Acessórios eletrônicos;74,58;7;26,103;548,163;2/4/2019;16:09;Cartão de Crédito;522,06;4,761,904,762;26,103;9,0;Marcela Cavalcante;66
786;886-77-9084;C;Naypyitaw;Normal;Masculino;Acessórios eletrônicos;71,89;8;28,756;603,876;2/19/2019;11:33;pix;575,12;4,761,904,762;28,756;5,5;Agatha Nascimento;19
787;790-38-4466;C;Naypyitaw;Normal;Feminino;Saúde e beleza;10,99;5;27,475;576,975;1/23/2019;10:18;Cartão de Crédito;54,95;4,761,904,762;27,475;9,3;Melina Fonseca;35
788;704-10-4056;C;Naypyitaw;Member;Masculino;Saúde e beleza;60,47;3;90,705;1,904,805;1/14/2019;10:55;Cartão de Crédito;181,41;4,761,904,762;90,705;5,6;Brayan Barros;39
789;497-37-6538;A;Yangon;Normal;Masculino;Sports and travel;58,91;7;206,185;4,329,885;1/17/2019;15:15;pix;412,37;4,761,904,762;206,185;9,7;Maria Julia Fernandes;61
790;651-96-5970;A;Yangon;Normal;Masculino;Fashion accessories;46,41;1;23,205;487,305;3/3/2019;20:06;Cartão de Crédito;46,41;4,761,904,762;23,205;4,0;Liam da Mata;35
791;400-80-4065;C;Naypyitaw;Member;Masculino;Saúde e beleza;68,55;4;13,71;287,91;2/15/2019;20:21;Cartão de Crédito;274,2;4,761,904,762;13,71;9,2;Sofia da Cunha;41
792;744-16-7898;B;Mandalay;Normal;Feminino;Casa e estilo de vida;97,37;10;48,685;1,022,385;1/15/2019;13:48;Cartão de Crédito;973,7;4,761,904,762;48,685;4,9;Mateus Pacheco;29
793;263-12-5321;A;Yangon;Member;Masculino;Acessórios eletrônicos;92,6;7;32,41;680,61;2/27/2019;12:52;Cartão de Crédito;648,2;4,761,904,762;32,41;9,3;João Felipe Fonseca;55
794;702-72-0487;A;Yangon;Normal;Feminino;Acessórios eletrônicos;46,61;2;4,661;97,881;2/26/2019;12:28;Cartão de Crédito;93,22;4,761,904,762;4,661;6,6;Ayla Peixoto;20
795;605-83-1050;B;Mandalay;Normal;Masculino;Fashion accessories;27,18;2;2,718;57,078;3/15/2019;16:26;pix;54,36;4,761,904,762;2,718;4,3;Dra. Beatriz Lopes;35
796;443-60-9639;C;Naypyitaw;Member;Feminino;Casa e estilo de vida;60,87;1;30,435;639,135;1/24/2019;13:24;Dinheiro;60,87;4,761,904,762;30,435;5,5;Asafe Rocha;24
797;864-24-7918;A;Yangon;Member;Feminino;Sports and travel;24,49;10;12,245;257,145;2/22/2019;15:15;Dinheiro;244,9;4,761,904,762;12,245;8,1;Luna Araújo;58
798;359-94-5395;B;Mandalay;Normal;Masculino;Saúde e beleza;92,78;1;4,639;97,419;3/15/2019;10:50;Cartão de Crédito;92,78;4,761,904,762;4,639;9,8;Dr. José Miguel Teixeira;24
799;401-09-4232;C;Naypyitaw;Member;Masculino;Casa e estilo de vida;86,69;5;216,725;4,551,225;2/11/2019;18:38;pix;433,45;4,761,904,762;216,725;9,4;Ester Pereira;52
800;751-15-6198;B;Mandalay;Normal;Masculino;Sports and travel;23,01;6;6,903;144,963;1/12/2019;16:45;pix;138,06;4,761,904,762;6,903;7,9;João Lucas Almeida;69
801;324-41-6833;C;Naypyitaw;Member;Feminino;Acessórios eletrônicos;30,2;8;12,08;253,68;3/3/2019;19:30;pix;241,6;4,761,904,762;12,08;5,1;Benício Novais;22
802;474-33-8305;C;Naypyitaw;Member;Masculino;Fashion accessories;67,39;7;235,865;4,953,165;3/23/2019;13:23;pix;471,73;4,761,904,762;235,865;6,9;Dr. Mateus Sampaio;60
803;759-29-9521;A;Yangon;Member;Feminino;Fashion accessories;48,96;9;22,032;462,672;3/4/2019;11:27;Dinheiro;440,64;4,761,904,762;22,032;8,0;Sr. Diogo Moraes;50
804;831-81-6575;B;Mandalay;Member;Feminino;Acessórios eletrônicos;75,59;9;340,155;7,143,255;2/23/2019;11:12;Dinheiro;680,31;4,761,904,762;340,155;8,0;Brayan Borges;40
805;220-68-6701;A;Yangon;Normal;Feminino;Casa e estilo de vida;77,47;4;15,494;325,374;3/17/2019;16:36;Dinheiro;309,88;4,761,904,762;15,494;4,2;Gustavo Henrique Sales;37
806;618-34-8551;A;Yangon;Normal;Feminino;Sports and travel;93,18;2;9,318;195,678;1/16/2019;18:41;Cartão de Crédito;186,36;4,761,904,762;9,318;8,5;Pedro da Rocha;24
807;257-60-7754;A;Yangon;Normal;Feminino;Acessórios eletrônicos;50,23;4;10,046;210,966;1/8/2019;17:12;Dinheiro;200,92;4,761,904,762;10,046;9,0;Emanuel Dias;59
808;559-61-5987;B;Mandalay;Normal;Feminino;Saúde e beleza;17,75;1;0,8875;186,375;1/14/2019;10:38;Dinheiro;17,75;4,761,904,762;0,8875;8,6;Brayan Silveira;59
809;189-55-2313;C;Naypyitaw;Normal;Feminino;Fashion accessories;62,18;10;31,09;652,89;1/31/2019;10:33;pix;621,8;4,761,904,762;31,09;6,0;Nicolas Fogaça;50
810;565-91-4567;B;Mandalay;Normal;Masculino;Saúde e beleza;10,75;8;4,3;90,3;3/15/2019;14:38;pix;86,0;4,761,904,762;4,3;6,2;Isabella Pereira;59
811;380-60-5336;A;Yangon;Normal;Feminino;Acessórios eletrônicos;40,26;10;20,13;422,73;2/24/2019;18:06;Cartão de Crédito;402,6;4,761,904,762;20,13;5,0;Ayla Silva;46
812;815-04-6282;C;Naypyitaw;Member;Feminino;Sports and travel;64,97;5;162,425;3,410,925;2/8/2019;12:52;Cartão de Crédito;324,85;4,761,904,762;162,425;6,5;Dra. Fernanda Abreu;19
813;674-56-6360;A;Yangon;Normal;Masculino;Acessórios eletrônicos;95,15;1;47,575;999,075;3/22/2019;14:00;Dinheiro;95,15;4,761,904,762;47,575;6,0;Ester Pereira;52
814;778-34-2523;A;Yangon;Member;Feminino;Acessórios eletrônicos;48,62;8;19,448;408,408;1/24/2019;10:57;Dinheiro;388,96;4,761,904,762;19,448;5,0;Maria Luísa Porto;32
815;499-27-7781;B;Mandalay;Normal;Feminino;Food and beverages;53,21;8;21,284;446,964;3/14/2019;16:45;pix;425,68;4,761,904,762;21,284;5,0;Luana da Mata;41
816;477-59-2456;C;Naypyitaw;Normal;Feminino;Fashion accessories;45,44;7;15,904;333,984;1/23/2019;11:15;Dinheiro;318,08;4,761,904,762;15,904;9,2;Sofia da Cunha;41
817;832-51-6761;A;Yangon;Normal;Masculino;Food and beverages;33,88;8;13,552;284,592;1/19/2019;20:29;pix;271,04;4,761,904,762;13,552;9,6;Sr. Nicolas Nogueira;67
818;869-11-3082;B;Mandalay;Member;Masculino;Saúde e beleza;96,16;4;19,232;403,872;1/27/2019;20:03;Cartão de Crédito;384,64;4,761,904,762;19,232;8,4;Thomas Aragão;60
819;190-59-3964;B;Mandalay;Member;Masculino;Food and beverages;47,16;5;11,79;247,59;2/3/2019;14:35;Cartão de Crédito;235,8;4,761,904,762;11,79;6,0;Maria Clara Oliveira;19
820;366-43-6862;B;Mandalay;Normal;Masculino;Acessórios eletrônicos;52,89;4;10,578;222,138;3/25/2019;16:32;pix;211,56;4,761,904,762;10,578;6,7;Sophie Camargo;53
821;186-43-8965;A;Yangon;Member;Feminino;Casa e estilo de vida;47,68;2;4,768;100,128;2/24/2019;10:10;Cartão de Crédito;95,36;4,761,904,762;4,768;4,1;Théo Fonseca;44
822;784-21-9238;C;Naypyitaw;Member;Masculino;Sports and travel;10,17;1;0,5085;106,785;2/7/2019;14:15;Dinheiro;10,17;4,761,904,762;0,5085;5,9;Vitor Hugo Vasconcelos;48
823;276-75-6884;A;Yangon;Normal;Feminino;Saúde e beleza;68,71;3;103,065;2,164,365;3/4/2019;10:05;Dinheiro;206,13;4,761,904,762;103,065;8,7;Théo Fonseca;44
824;109-86-4363;B;Mandalay;Member;Feminino;Sports and travel;60,08;7;21,028;441,588;2/14/2019;11:36;Cartão de Crédito;420,56;4,761,904,762;21,028;4,5;Maria Alice Pastor;35
825;569-76-2760;A;Yangon;Member;Feminino;Sports and travel;22,01;4;4,402;92,442;1/29/2019;18:15;Cartão de Crédito;88,04;4,761,904,762;4,402;6,6;Benício Novais;22
826;222-42-0244;B;Mandalay;Member;Feminino;Saúde e beleza;72,11;9;324,495;6,814,395;1/28/2019;13:53;Cartão de Crédito;648,99;4,761,904,762;324,495;7,7;Sarah Sampaio;41
827;760-53-9233;A;Yangon;Member;Masculino;Fashion accessories;41,28;3;6,192;130,032;3/26/2019;18:37;Cartão de Crédito;123,84;4,761,904,762;6,192;8,5;Pedro da Rocha;24
828;538-22-0304;C;Naypyitaw;Normal;Masculino;Acessórios eletrônicos;64,95;10;32,475;681,975;3/24/2019;18:27;Dinheiro;649,5;4,761,904,762;32,475;5,2;Daniela Santos;70
829;416-17-9926;A;Yangon;Member;Feminino;Acessórios eletrônicos;74,22;10;37,11;779,31;1/1/2019;14:42;Cartão de Crédito;742,2;4,761,904,762;37,11;4,3;Ester Garcia;32
830;237-44-6163;A;Yangon;Normal;Masculino;Acessórios eletrônicos;10,56;8;4,224;88,704;1/24/2019;17:43;Dinheiro;84,48;4,761,904,762;4,224;7,6;Henry da Cruz;37
831;636-17-0325;B;Mandalay;Normal;Masculino;Saúde e beleza;62,57;4;12,514;262,794;2/25/2019;18:37;Dinheiro;250,28;4,761,904,762;12,514;9,5;Vitor Gabriel Melo;44
832;343-75-9322;B;Mandalay;Member;Feminino;Sports and travel;11,85;8;4,74;99,54;1/9/2019;16:34;Dinheiro;94,8;4,761,904,762;4,74;4,1;Ester Pereira;52
833;528-14-9470;A;Yangon;Member;Masculino;Saúde e beleza;91,3;1;4,565;95,865;2/14/2019;14:42;pix;91,3;4,761,904,762;4,565;9,2;Maya Souza;19
834;427-45-9297;B;Mandalay;Member;Feminino;Casa e estilo de vida;40,73;7;142,555;2,993,655;3/12/2019;11:01;pix;285,11;4,761,904,762;142,555;5,4;Srta. Maysa Leão;58
835;807-34-3742;A;Yangon;Normal;Masculino;Fashion accessories;52,38;1;2,619;54,999;3/26/2019;19:44;Dinheiro;52,38;4,761,904,762;2,619;5,8;Luna Araújo;58
836;288-62-1085;A;Yangon;Member;Masculino;Fashion accessories;38,54;5;9,635;202,335;1/9/2019;13:34;pix;192,7;4,761,904,762;9,635;5,6;Maitê Pacheco;63
837;670-71-7306;B;Mandalay;Normal;Masculino;Sports and travel;44,63;6;13,389;281,169;1/2/2019;20:08;Cartão de Crédito;267,78;4,761,904,762;13,389;5,1;Cecilia Machado;64
838;660-29-7083;C;Naypyitaw;Normal;Masculino;Acessórios eletrônicos;55,87;10;27,935;586,635;1/15/2019;15:01;Dinheiro;558,7;4,761,904,762;27,935;5,8;Luiz Henrique Vargas;20
839;271-77-8740;C;Naypyitaw;Member;Feminino;Sports and travel;29,22;6;8,766;184,086;1/1/2019;11:40;pix;175,32;4,761,904,762;8,766;5,0;Guilherme da Cruz;37
840;497-36-0989;A;Yangon;Normal;Masculino;Fashion accessories;51,94;3;7,791;163,611;2/15/2019;15:21;Dinheiro;155,82;4,761,904,762;7,791;7,9;Maria Alice Pastor;35
